TagName,DateTime,Value,StringValue
EQ01.POWER,2019-01-02 08:22:41,7.0,7
EQ01.TEMP,2019-01-02 08:22:49,1.0,1
EQ01.TEMP,2019-01-02 08:22:51,1.0,1
EQ01.TEMP,2019-01-02 08:22:53,8.0,8
EQ01.POWER,2019-01-02 08:22:58,2.0,2
EQ01.POWER,2019-01-02 08:23:01,4.0,4
EQ01.TEMP,2019-01-02 08:23:07,2.0,2
EQ01.TEMP,2019-01-02 08:23:08,5.0,5
EQ01.TEMP,2019-01-02 08:23:10,8.0,8
EQ01.TEMP,2019-01-02 08:23:13,1.0,1
EQ01.TEMP,2019-01-02 08:23:15,7.0,7
EQ01.POWER,2019-01-02 08:23:21,6.0,6
EQ01.TEMP,2019-01-02 08:23:24,3.0,3
EQ01.TEMP,2019-01-02 08:23:25,4.0,4
EQ01.TEMP,2019-01-02 08:23:34,0.0,0
EQ01.TEMP,2019-01-02 08:23:35,6.0,6
EQ01.POWER,2019-01-02 08:23:36,9.0,9
EQ01.TEMP,2019-01-02 08:23:36,1.0,1
EQ01.POWER,2019-01-02 08:23:40,9.0,9
EQ01.TEMP,2019-01-02 08:23:43,4.0,4
EQ01.POWER,2019-01-02 08:23:44,2.0,2
EQ01.POWER,2019-01-02 08:23:48,2.0,2
EQ01.TEMP,2019-01-02 08:23:50,9.0,9
EQ01.POWER,2019-01-02 08:23:51,5.0,5
EQ01.TEMP,2019-01-02 08:23:51,8.0,8
EQ01.POWER,2019-01-02 08:23:52,7.0,7
EQ01.TEMP,2019-01-02 08:23:52,7.0,7
EQ01.POWER,2019-01-02 08:23:54,4.0,4
EQ01.TEMP,2019-01-02 08:23:56,9.0,9
EQ01.POWER,2019-01-02 08:23:58,2.0,2
EQ01.TEMP,2019-01-02 08:23:58,9.0,9
EQ01.TEMP,2019-01-02 08:23:59,8.0,8
EQ01.TEMP,2019-01-02 08:24:02,2.0,2
EQ01.POWER,2019-01-02 08:24:06,0.0,0
EQ01.POWER,2019-01-02 08:24:13,6.0,6
EQ01.TEMP,2019-01-02 08:24:17,1.0,1
EQ01.TEMP,2019-01-02 08:24:21,2.0,2
EQ01.TEMP,2019-01-02 08:24:22,4.0,4
EQ01.TEMP,2019-01-02 08:24:23,1.0,1
EQ01.TEMP,2019-01-02 08:24:24,3.0,3
EQ01.POWER,2019-01-02 08:24:27,8.0,8
EQ01.TEMP,2019-01-02 08:24:27,3.0,3
EQ01.TEMP,2019-01-02 08:24:29,8.0,8
EQ01.TEMP,2019-01-02 08:24:33,8.0,8
EQ01.POWER,2019-01-02 08:24:34,5.0,5
EQ01.TEMP,2019-01-02 08:24:42,8.0,8
EQ01.TEMP,2019-01-02 08:24:46,2.0,2
EQ01.TEMP,2019-01-02 08:24:47,8.0,8
EQ01.TEMP,2019-01-02 08:24:48,0.0,0
EQ01.POWER,2019-01-02 08:24:49,0.0,0
EQ01.TEMP,2019-01-02 08:24:51,2.0,2
EQ01.POWER,2019-01-02 08:24:52,3.0,3
EQ01.TEMP,2019-01-02 08:24:54,2.0,2
EQ01.POWER,2019-01-02 08:24:58,0.0,0
EQ01.TEMP,2019-01-02 08:25:01,2.0,2
EQ01.POWER,2019-01-02 08:25:04,9.0,9
EQ01.TEMP,2019-01-02 08:25:04,5.0,5
EQ01.TEMP,2019-01-02 08:25:14,0.0,0
EQ01.POWER,2019-01-02 08:25:15,1.0,1
EQ01.POWER,2019-01-02 08:25:16,1.0,1
EQ01.TEMP,2019-01-02 08:25:19,0.0,0
EQ01.TEMP,2019-01-02 08:25:20,9.0,9
EQ01.POWER,2019-01-02 08:25:26,2.0,2
EQ01.POWER,2019-01-02 08:25:27,7.0,7
EQ01.TEMP,2019-01-02 08:25:27,4.0,4
EQ01.POWER,2019-01-02 08:25:32,7.0,7
EQ01.TEMP,2019-01-02 08:25:34,3.0,3
EQ01.POWER,2019-01-02 08:25:35,4.0,4
EQ01.TEMP,2019-01-02 08:25:37,1.0,1
EQ01.TEMP,2019-01-02 08:25:38,6.0,6
EQ01.POWER,2019-01-02 08:25:40,7.0,7
EQ01.POWER,2019-01-02 08:25:43,6.0,6
EQ01.POWER,2019-01-02 08:25:46,8.0,8
EQ01.TEMP,2019-01-02 08:25:46,8.0,8
EQ01.POWER,2019-01-02 08:25:50,9.0,9
EQ01.POWER,2019-01-02 08:25:52,5.0,5
EQ01.POWER,2019-01-02 08:25:54,8.0,8
EQ01.POWER,2019-01-02 08:25:58,2.0,2
EQ01.POWER,2019-01-02 08:25:59,4.0,4
EQ01.TEMP,2019-01-02 08:25:59,1.0,1
EQ01.POWER,2019-01-02 08:26:01,6.0,6
EQ01.TEMP,2019-01-02 08:26:02,9.0,9
EQ01.TEMP,2019-01-02 08:26:04,3.0,3
EQ01.POWER,2019-01-02 08:26:05,3.0,3
EQ01.TEMP,2019-01-02 08:26:09,7.0,7
EQ01.TEMP,2019-01-02 08:26:10,7.0,7
EQ01.TEMP,2019-01-02 08:26:13,9.0,9
EQ01.TEMP,2019-01-02 08:26:14,7.0,7
EQ01.POWER,2019-01-02 08:26:15,2.0,2
EQ01.TEMP,2019-01-02 08:26:16,0.0,0
EQ01.POWER,2019-01-02 08:26:19,4.0,4
EQ01.TEMP,2019-01-02 08:26:19,8.0,8
EQ01.TEMP,2019-01-02 08:26:22,4.0,4
EQ01.POWER,2019-01-02 08:26:24,7.0,7
EQ01.TEMP,2019-01-02 08:26:27,9.0,9
EQ01.TEMP,2019-01-02 08:26:29,5.0,5
EQ01.POWER,2019-01-02 08:26:32,3.0,3
EQ01.TEMP,2019-01-02 08:26:33,2.0,2
EQ01.TEMP,2019-01-02 08:26:34,9.0,9
EQ01.POWER,2019-01-02 08:26:35,8.0,8
EQ01.POWER,2019-01-02 08:26:42,3.0,3
EQ01.POWER,2019-01-02 08:26:43,9.0,9
EQ01.TEMP,2019-01-02 08:26:47,5.0,5
EQ01.POWER,2019-01-02 08:26:51,7.0,7
EQ01.POWER,2019-01-02 08:26:54,2.0,2
EQ01.TEMP,2019-01-02 08:26:56,3.0,3
EQ01.POWER,2019-01-02 08:26:59,0.0,0
EQ01.POWER,2019-01-02 08:27:02,6.0,6
EQ01.TEMP,2019-01-02 08:27:04,0.0,0
EQ01.POWER,2019-01-02 08:27:08,5.0,5
EQ01.TEMP,2019-01-02 08:27:09,3.0,3
EQ01.TEMP,2019-01-02 08:27:11,4.0,4
EQ01.TEMP,2019-01-02 08:27:12,9.0,9
EQ01.TEMP,2019-01-02 08:27:13,6.0,6
EQ01.POWER,2019-01-02 08:27:14,0.0,0
EQ01.POWER,2019-01-02 08:27:16,8.0,8
EQ01.TEMP,2019-01-02 08:27:16,2.0,2
EQ01.TEMP,2019-01-02 08:27:18,0.0,0
EQ01.POWER,2019-01-02 08:27:20,8.0,8
EQ01.POWER,2019-01-02 08:27:25,6.0,6
EQ01.POWER,2019-01-02 08:27:26,2.0,2
EQ01.TEMP,2019-01-02 08:27:26,6.0,6
EQ01.TEMP,2019-01-02 08:27:27,4.0,4
EQ01.TEMP,2019-01-02 08:27:28,9.0,9
EQ01.TEMP,2019-01-02 08:27:29,7.0,7
EQ01.TEMP,2019-01-02 08:27:34,1.0,1
EQ01.POWER,2019-01-02 08:27:35,5.0,5
EQ01.POWER,2019-01-02 08:27:37,1.0,1
EQ01.POWER,2019-01-02 08:27:38,3.0,3
EQ01.TEMP,2019-01-02 08:27:42,4.0,4
EQ01.POWER,2019-01-02 08:27:45,5.0,5
EQ01.TEMP,2019-01-02 08:27:45,9.0,9
EQ01.POWER,2019-01-02 08:27:47,3.0,3
EQ01.POWER,2019-01-02 08:27:48,4.0,4
EQ01.TEMP,2019-01-02 08:27:50,2.0,2
EQ01.POWER,2019-01-02 08:27:51,2.0,2
EQ01.TEMP,2019-01-02 08:27:51,2.0,2
EQ01.POWER,2019-01-02 08:27:52,7.0,7
EQ01.TEMP,2019-01-02 08:27:54,6.0,6
EQ01.TEMP,2019-01-02 08:27:55,0.0,0
EQ01.POWER,2019-01-02 08:27:59,5.0,5
EQ01.POWER,2019-01-02 08:28:00,2.0,2
EQ01.POWER,2019-01-02 08:28:06,6.0,6
EQ01.POWER,2019-01-02 08:28:09,7.0,7
EQ01.POWER,2019-01-02 08:28:11,6.0,6
EQ01.POWER,2019-01-02 08:28:14,2.0,2
EQ01.POWER,2019-01-02 08:28:20,1.0,1
EQ01.POWER,2019-01-02 08:28:23,6.0,6
EQ01.TEMP,2019-01-02 08:28:24,2.0,2
EQ01.TEMP,2019-01-02 08:28:25,4.0,4
EQ01.TEMP,2019-01-02 08:28:26,0.0,0
EQ01.POWER,2019-01-02 08:28:29,7.0,7
EQ01.TEMP,2019-01-02 08:28:29,8.0,8
EQ01.POWER,2019-01-02 08:28:31,4.0,4
EQ01.TEMP,2019-01-02 08:28:36,2.0,2
EQ01.TEMP,2019-01-02 08:28:40,9.0,9
EQ01.TEMP,2019-01-02 08:28:41,5.0,5
EQ01.POWER,2019-01-02 08:28:42,8.0,8
EQ01.TEMP,2019-01-02 08:28:45,3.0,3
EQ01.POWER,2019-01-02 08:28:48,4.0,4
EQ01.TEMP,2019-01-02 08:28:49,1.0,1
EQ01.POWER,2019-01-02 08:28:52,6.0,6
EQ01.TEMP,2019-01-02 08:28:54,9.0,9
EQ01.TEMP,2019-01-02 08:29:00,4.0,4
EQ01.POWER,2019-01-02 08:29:02,3.0,3
EQ01.TEMP,2019-01-02 08:29:02,6.0,6
EQ01.POWER,2019-01-02 08:29:05,8.0,8
EQ01.POWER,2019-01-02 08:29:09,0.0,0
EQ01.TEMP,2019-01-02 08:29:11,8.0,8
EQ01.TEMP,2019-01-02 08:29:15,0.0,0
EQ01.POWER,2019-01-02 08:29:19,0.0,0
EQ01.TEMP,2019-01-02 08:29:21,1.0,1
EQ01.TEMP,2019-01-02 08:29:25,9.0,9
EQ02.BATCH,2019-01-02 08:29:28,,B10033
EQ02.STATUS,2019-01-02 08:29:28,0.0,0
EQ02.POWER,2019-01-02 08:29:29,0.0,0
EQ02.POWER,2019-01-02 08:29:34,7.0,7
EQ02.POWER,2019-01-02 08:29:42,5.0,5
EQ02.POWER,2019-01-02 08:29:46,2.0,2
EQ02.POWER,2019-01-02 08:29:47,4.0,4
EQ02.POWER,2019-01-02 08:29:51,7.0,7
EQ02.TEMP,2019-01-02 08:29:51,1.0,1
EQ02.TEMP,2019-01-02 08:29:52,6.0,6
EQ02.POWER,2019-01-02 08:29:54,2.0,2
EQ02.TEMP,2019-01-02 08:29:55,5.0,5
EQ02.TEMP,2019-01-02 08:29:56,0.0,0
EQ02.POWER,2019-01-02 08:29:57,9.0,9
EQ02.TEMP,2019-01-02 08:29:57,7.0,7
EQ02.TEMP,2019-01-02 08:30:00,8.0,8
EQ02.POWER,2019-01-02 08:30:02,0.0,0
EQ02.POWER,2019-01-02 08:30:03,9.0,9
EQ02.TEMP,2019-01-02 08:30:04,3.0,3
EQ02.TEMP,2019-01-02 08:30:05,5.0,5
EQ02.TEMP,2019-01-02 08:30:10,3.0,3
EQ02.TEMP,2019-01-02 08:30:11,6.0,6
EQ02.POWER,2019-01-02 08:30:18,5.0,5
EQ02.POWER,2019-01-02 08:30:32,7.0,7
EQ02.POWER,2019-01-02 08:30:33,3.0,3
EQ02.POWER,2019-01-02 08:30:34,7.0,7
EQ02.TEMP,2019-01-02 08:30:35,1.0,1
EQ02.POWER,2019-01-02 08:30:38,1.0,1
EQ02.POWER,2019-01-02 08:30:40,9.0,9
EQ02.POWER,2019-01-02 08:30:42,8.0,8
EQ02.POWER,2019-01-02 08:30:44,4.0,4
EQ02.TEMP,2019-01-02 08:30:44,6.0,6
EQ02.POWER,2019-01-02 08:30:47,3.0,3
EQ02.POWER,2019-01-02 08:30:52,5.0,5
EQ02.POWER,2019-01-02 08:30:56,9.0,9
EQ02.TEMP,2019-01-02 08:30:57,1.0,1
EQ02.TEMP,2019-01-02 08:30:58,6.0,6
EQ02.POWER,2019-01-02 08:31:03,4.0,4
EQ02.POWER,2019-01-02 08:31:05,4.0,4
EQ02.TEMP,2019-01-02 08:31:07,2.0,2
EQ02.TEMP,2019-01-02 08:31:21,1.0,1
EQ02.POWER,2019-01-02 08:31:23,9.0,9
EQ02.TEMP,2019-01-02 08:31:23,5.0,5
EQ02.TEMP,2019-01-02 08:31:29,3.0,3
EQ02.TEMP,2019-01-02 08:31:32,3.0,3
EQ02.TEMP,2019-01-02 08:31:33,9.0,9
EQ02.TEMP,2019-01-02 08:31:34,2.0,2
EQ02.POWER,2019-01-02 08:31:36,1.0,1
EQ02.POWER,2019-01-02 08:31:38,0.0,0
EQ02.TEMP,2019-01-02 08:31:41,6.0,6
EQ02.POWER,2019-01-02 08:31:48,4.0,4
EQ02.POWER,2019-01-02 08:31:52,7.0,7
EQ02.POWER,2019-01-02 08:31:56,2.0,2
EQ02.TEMP,2019-01-02 08:31:57,4.0,4
EQ02.POWER,2019-01-02 08:31:58,5.0,5
EQ02.POWER,2019-01-02 08:32:00,9.0,9
EQ02.POWER,2019-01-02 08:32:01,5.0,5
EQ02.TEMP,2019-01-02 08:32:04,5.0,5
EQ02.TEMP,2019-01-02 08:32:09,0.0,0
EQ02.TEMP,2019-01-02 08:32:10,4.0,4
EQ02.TEMP,2019-01-02 08:32:11,6.0,6
EQ02.TEMP,2019-01-02 08:32:13,9.0,9
EQ02.TEMP,2019-01-02 08:32:15,1.0,1
EQ02.POWER,2019-01-02 08:32:16,7.0,7
EQ02.TEMP,2019-01-02 08:32:17,6.0,6
EQ02.POWER,2019-01-02 08:32:21,6.0,6
EQ02.POWER,2019-01-02 08:32:22,4.0,4
EQ02.TEMP,2019-01-02 08:32:23,5.0,5
EQ02.POWER,2019-01-02 08:32:25,4.0,4
EQ02.TEMP,2019-01-02 08:32:25,0.0,0
EQ02.POWER,2019-01-02 08:32:27,7.0,7
EQ02.TEMP,2019-01-02 08:32:29,7.0,7
EQ02.POWER,2019-01-02 08:32:32,5.0,5
EQ02.POWER,2019-01-02 08:32:34,8.0,8
EQ02.TEMP,2019-01-02 08:32:39,5.0,5
EQ02.POWER,2019-01-02 08:32:42,3.0,3
EQ02.TEMP,2019-01-02 08:32:45,5.0,5
EQ02.POWER,2019-01-02 08:32:47,4.0,4
EQ02.TEMP,2019-01-02 08:32:53,8.0,8
EQ02.POWER,2019-01-02 08:32:55,6.0,6
EQ02.TEMP,2019-01-02 08:32:57,0.0,0
EQ02.POWER,2019-01-02 08:32:59,1.0,1
EQ02.TEMP,2019-01-02 08:32:59,4.0,4
EQ02.POWER,2019-01-02 08:33:00,2.0,2
EQ02.TEMP,2019-01-02 08:33:01,1.0,1
EQ02.TEMP,2019-01-02 08:33:02,2.0,2
EQ02.TEMP,2019-01-02 08:33:06,8.0,8
EQ02.TEMP,2019-01-02 08:33:13,4.0,4
EQ02.TEMP,2019-01-02 08:33:14,3.0,3
EQ02.POWER,2019-01-02 08:33:16,5.0,5
EQ02.POWER,2019-01-02 08:33:22,4.0,4
EQ02.POWER,2019-01-02 08:33:24,0.0,0
EQ02.POWER,2019-01-02 08:33:27,2.0,2
EQ02.TEMP,2019-01-02 08:33:27,0.0,0
EQ02.TEMP,2019-01-02 08:33:28,7.0,7
EQ02.TEMP,2019-01-02 08:33:29,9.0,9
EQ02.POWER,2019-01-02 08:33:32,6.0,6
EQ02.TEMP,2019-01-02 08:33:32,9.0,9
EQ02.POWER,2019-01-02 08:33:34,9.0,9
EQ02.TEMP,2019-01-02 08:33:36,8.0,8
EQ02.TEMP,2019-01-02 08:33:38,3.0,3
EQ02.POWER,2019-01-02 08:33:39,8.0,8
EQ02.POWER,2019-01-02 08:33:40,0.0,0
EQ02.TEMP,2019-01-02 08:33:42,9.0,9
EQ02.TEMP,2019-01-02 08:33:44,5.0,5
EQ02.POWER,2019-01-02 08:33:46,2.0,2
EQ02.TEMP,2019-01-02 08:33:49,4.0,4
EQ02.TEMP,2019-01-02 08:33:51,6.0,6
EQ02.POWER,2019-01-02 08:33:57,0.0,0
EQ02.TEMP,2019-01-02 08:33:57,7.0,7
EQ02.POWER,2019-01-02 08:33:58,2.0,2
EQ02.POWER,2019-01-02 08:34:00,9.0,9
EQ02.POWER,2019-01-02 08:34:01,6.0,6
EQ02.TEMP,2019-01-02 08:34:01,7.0,7
EQ02.POWER,2019-01-02 08:34:05,6.0,6
EQ02.POWER,2019-01-02 08:34:12,7.0,7
EQ02.POWER,2019-01-02 08:34:18,8.0,8
EQ02.POWER,2019-01-02 08:34:19,6.0,6
EQ02.TEMP,2019-01-02 08:34:19,7.0,7
EQ02.TEMP,2019-01-02 08:34:20,5.0,5
EQ02.TEMP,2019-01-02 08:34:22,1.0,1
EQ02.POWER,2019-01-02 08:34:25,9.0,9
EQ02.TEMP,2019-01-02 08:34:25,6.0,6
EQ02.TEMP,2019-01-02 08:34:27,0.0,0
EQ02.TEMP,2019-01-02 08:34:28,9.0,9
EQ02.TEMP,2019-01-02 08:34:30,4.0,4
EQ02.TEMP,2019-01-02 08:34:31,6.0,6
EQ02.TEMP,2019-01-02 08:34:35,3.0,3
EQ02.TEMP,2019-01-02 08:34:39,8.0,8
EQ02.TEMP,2019-01-02 08:34:40,7.0,7
EQ02.TEMP,2019-01-02 08:34:41,5.0,5
EQ02.POWER,2019-01-02 08:34:45,2.0,2
EQ02.POWER,2019-01-02 08:34:48,8.0,8
EQ02.TEMP,2019-01-02 08:34:49,2.0,2
EQ02.TEMP,2019-01-02 08:34:51,6.0,6
EQ02.TEMP,2019-01-02 08:34:53,0.0,0
EQ02.TEMP,2019-01-02 08:34:54,5.0,5
EQ02.POWER,2019-01-02 08:34:55,0.0,0
EQ02.POWER,2019-01-02 08:34:56,7.0,7
EQ02.TEMP,2019-01-02 08:34:57,2.0,2
EQ02.POWER,2019-01-02 08:34:59,6.0,6
EQ02.TEMP,2019-01-02 08:35:00,1.0,1
EQ02.POWER,2019-01-02 08:35:01,6.0,6
EQ02.POWER,2019-01-02 08:35:07,3.0,3
EQ02.TEMP,2019-01-02 08:35:10,4.0,4
EQ02.POWER,2019-01-02 08:35:13,0.0,0
EQ02.POWER,2019-01-02 08:35:16,7.0,7
EQ02.TEMP,2019-01-02 08:35:16,9.0,9
EQ02.TEMP,2019-01-02 08:35:18,0.0,0
EQ02.TEMP,2019-01-02 08:35:20,8.0,8
EQ02.TEMP,2019-01-02 08:35:23,7.0,7
EQ02.TEMP,2019-01-02 08:35:25,2.0,2
EQ02.POWER,2019-01-02 08:35:26,9.0,9
EQ02.POWER,2019-01-02 08:35:31,2.0,2
EQ02.POWER,2019-01-02 08:35:33,7.0,7
EQ02.POWER,2019-01-02 08:35:34,2.0,2
EQ02.POWER,2019-01-02 08:35:39,9.0,9
EQ02.TEMP,2019-01-02 08:35:41,3.0,3
EQ02.POWER,2019-01-02 08:35:43,0.0,0
EQ02.TEMP,2019-01-02 08:35:43,0.0,0
EQ02.TEMP,2019-01-02 08:35:44,0.0,0
EQ02.POWER,2019-01-02 08:35:45,7.0,7
EQ02.TEMP,2019-01-02 08:35:47,0.0,0
EQ02.TEMP,2019-01-02 08:35:48,9.0,9
EQ02.POWER,2019-01-02 08:35:49,8.0,8
EQ02.TEMP,2019-01-02 08:35:53,6.0,6
EQ02.POWER,2019-01-02 08:35:54,2.0,2
EQ02.TEMP,2019-01-02 08:36:09,9.0,9
EQ02.POWER,2019-01-02 08:36:12,3.0,3
EQ02.POWER,2019-01-02 08:36:17,8.0,8
EQ02.POWER,2019-01-02 08:36:21,6.0,6
EQ02.POWER,2019-01-02 08:36:23,2.0,2
EQ02.TEMP,2019-01-02 08:36:24,5.0,5
EQ02.POWER,2019-01-02 08:36:28,7.0,7
EQ02.TEMP,2019-01-02 08:36:28,4.0,4
EQ02.POWER,2019-01-02 08:36:36,6.0,6
EQ02.POWER,2019-01-02 08:36:44,5.0,5
EQ02.POWER,2019-01-02 08:36:47,0.0,0
EQ02.POWER,2019-01-02 08:36:49,9.0,9
EQ02.TEMP,2019-01-02 08:36:55,5.0,5
EQ02.POWER,2019-01-02 08:36:56,8.0,8
EQ02.POWER,2019-01-02 08:37:00,4.0,4
EQ02.POWER,2019-01-02 08:37:01,1.0,1
EQ02.TEMP,2019-01-02 08:37:01,0.0,0
EQ02.POWER,2019-01-02 08:37:12,4.0,4
EQ02.TEMP,2019-01-02 08:37:13,7.0,7
EQ02.TEMP,2019-01-02 08:37:15,1.0,1
EQ02.POWER,2019-01-02 08:37:16,9.0,9
EQ02.POWER,2019-01-02 08:37:24,5.0,5
EQ02.TEMP,2019-01-02 08:37:27,1.0,1
EQ02.POWER,2019-01-02 08:37:30,3.0,3
EQ02.POWER,2019-01-02 08:37:38,5.0,5
EQ02.POWER,2019-01-02 08:37:39,8.0,8
EQ02.TEMP,2019-01-02 08:37:39,0.0,0
EQ02.TEMP,2019-01-02 08:37:40,1.0,1
EQ02.TEMP,2019-01-02 08:37:41,9.0,9
EQ02.POWER,2019-01-02 08:37:45,2.0,2
EQ02.POWER,2019-01-02 08:37:46,7.0,7
EQ02.TEMP,2019-01-02 08:37:47,8.0,8
EQ02.TEMP,2019-01-02 08:37:49,8.0,8
EQ02.POWER,2019-01-02 08:37:54,8.0,8
EQ02.TEMP,2019-01-02 08:37:56,1.0,1
EQ02.TEMP,2019-01-02 08:37:57,9.0,9
EQ02.TEMP,2019-01-02 08:37:59,6.0,6
EQ02.TEMP,2019-01-02 08:38:02,6.0,6
EQ02.POWER,2019-01-02 08:38:03,3.0,3
EQ02.POWER,2019-01-02 08:38:05,0.0,0
EQ02.TEMP,2019-01-02 08:38:07,9.0,9
EQ02.POWER,2019-01-02 08:38:09,5.0,5
EQ02.POWER,2019-01-02 08:38:11,4.0,4
EQ02.TEMP,2019-01-02 08:38:11,9.0,9
EQ02.TEMP,2019-01-02 08:38:13,8.0,8
EQ02.TEMP,2019-01-02 08:38:14,4.0,4
EQ02.POWER,2019-01-02 08:38:17,4.0,4
EQ02.POWER,2019-01-02 08:38:26,0.0,0
EQ02.TEMP,2019-01-02 08:38:26,3.0,3
EQ02.POWER,2019-01-02 08:38:30,2.0,2
EQ02.TEMP,2019-01-02 08:38:37,0.0,0
EQ02.POWER,2019-01-02 08:38:39,2.0,2
EQ02.TEMP,2019-01-02 08:38:41,6.0,6
EQ02.TEMP,2019-01-02 08:38:42,1.0,1
EQ02.POWER,2019-01-02 08:38:43,9.0,9
EQ02.TEMP,2019-01-02 08:38:53,3.0,3
EQ02.POWER,2019-01-02 08:38:55,5.0,5
EQ02.POWER,2019-01-02 08:38:56,3.0,3
EQ02.TEMP,2019-01-02 08:38:56,0.0,0
EQ02.POWER,2019-01-02 08:39:01,3.0,3
EQ02.POWER,2019-01-02 08:39:03,6.0,6
EQ02.POWER,2019-01-02 08:39:07,3.0,3
EQ02.TEMP,2019-01-02 08:39:11,6.0,6
EQ02.POWER,2019-01-02 08:39:12,7.0,7
EQ02.TEMP,2019-01-02 08:39:13,9.0,9
EQ02.TEMP,2019-01-02 08:39:14,7.0,7
EQ02.POWER,2019-01-02 08:39:17,2.0,2
EQ02.TEMP,2019-01-02 08:39:18,4.0,4
EQ02.TEMP,2019-01-02 08:39:24,9.0,9
EQ02.TEMP,2019-01-02 08:39:25,2.0,2
EQ02.TEMP,2019-01-02 08:39:26,1.0,1
EQ02.TEMP,2019-01-02 08:39:30,8.0,8
EQ02.POWER,2019-01-02 08:39:33,3.0,3
EQ02.POWER,2019-01-02 08:39:36,9.0,9
EQ02.TEMP,2019-01-02 08:39:36,5.0,5
EQ02.TEMP,2019-01-02 08:39:42,4.0,4
EQ02.POWER,2019-01-02 08:39:46,8.0,8
EQ02.TEMP,2019-01-02 08:39:47,1.0,1
EQ02.TEMP,2019-01-02 08:39:48,0.0,0
EQ02.POWER,2019-01-02 08:39:51,0.0,0
EQ02.TEMP,2019-01-02 08:39:52,1.0,1
EQ02.POWER,2019-01-02 08:39:55,9.0,9
EQ02.POWER,2019-01-02 08:39:57,5.0,5
EQ02.POWER,2019-01-02 08:40:00,7.0,7
EQ02.TEMP,2019-01-02 08:40:07,3.0,3
EQ02.POWER,2019-01-02 08:40:08,1.0,1
EQ02.POWER,2019-01-02 08:40:11,1.0,1
EQ02.POWER,2019-01-02 08:40:13,2.0,2
EQ02.POWER,2019-01-02 08:40:15,6.0,6
EQ02.POWER,2019-01-02 08:40:20,8.0,8
EQ02.POWER,2019-01-02 08:40:21,6.0,6
EQ02.TEMP,2019-01-02 08:40:21,4.0,4
EQ02.TEMP,2019-01-02 08:40:25,3.0,3
EQ02.POWER,2019-01-02 08:40:30,5.0,5
EQ02.TEMP,2019-01-02 08:40:34,7.0,7
EQ02.POWER,2019-01-02 08:40:35,2.0,2
EQ02.TEMP,2019-01-02 08:40:40,6.0,6
EQ02.TEMP,2019-01-02 08:40:43,5.0,5
EQ02.TEMP,2019-01-02 08:40:44,7.0,7
EQ02.POWER,2019-01-02 08:40:49,1.0,1
EQ02.TEMP,2019-01-02 08:40:52,8.0,8
EQ02.TEMP,2019-01-02 08:40:53,4.0,4
EQ02.TEMP,2019-01-02 08:40:57,6.0,6
EQ02.POWER,2019-01-02 08:40:58,1.0,1
EQ02.TEMP,2019-01-02 08:40:59,4.0,4
EQ02.TEMP,2019-01-02 08:41:00,0.0,0
EQ02.TEMP,2019-01-02 08:41:02,6.0,6
EQ02.POWER,2019-01-02 08:41:05,7.0,7
EQ02.POWER,2019-01-02 08:41:13,9.0,9
EQ02.POWER,2019-01-02 08:41:18,5.0,5
EQ02.TEMP,2019-01-02 08:41:21,6.0,6
EQ02.TEMP,2019-01-02 08:41:23,7.0,7
EQ02.TEMP,2019-01-02 08:41:26,9.0,9
EQ02.POWER,2019-01-02 08:41:31,9.0,9
EQ02.POWER,2019-01-02 08:41:33,1.0,1
EQ02.TEMP,2019-01-02 08:41:33,2.0,2
EQ02.TEMP,2019-01-02 08:41:34,8.0,8
EQ02.TEMP,2019-01-02 08:41:43,2.0,2
EQ02.POWER,2019-01-02 08:41:45,1.0,1
EQ02.TEMP,2019-01-02 08:41:46,8.0,8
EQ02.TEMP,2019-01-02 08:41:48,2.0,2
EQ02.TEMP,2019-01-02 08:41:57,5.0,5
EQ02.POWER,2019-01-02 08:42:01,7.0,7
EQ02.TEMP,2019-01-02 08:42:03,3.0,3
EQ02.POWER,2019-01-02 08:42:05,5.0,5
EQ02.POWER,2019-01-02 08:42:06,3.0,3
EQ02.TEMP,2019-01-02 08:42:07,0.0,0
EQ02.TEMP,2019-01-02 08:42:08,4.0,4
EQ02.POWER,2019-01-02 08:42:09,4.0,4
EQ02.POWER,2019-01-02 08:42:12,1.0,1
EQ02.POWER,2019-01-02 08:42:13,8.0,8
EQ02.TEMP,2019-01-02 08:42:13,0.0,0
EQ02.TEMP,2019-01-02 08:42:21,2.0,2
EQ02.POWER,2019-01-02 08:42:22,1.0,1
EQ02.POWER,2019-01-02 08:42:25,4.0,4
EQ02.POWER,2019-01-02 08:42:29,6.0,6
EQ02.TEMP,2019-01-02 08:42:34,2.0,2
EQ02.POWER,2019-01-02 08:42:35,8.0,8
EQ02.POWER,2019-01-02 08:42:39,4.0,4
EQ02.POWER,2019-01-02 08:42:43,3.0,3
EQ02.POWER,2019-01-02 08:42:45,8.0,8
EQ02.TEMP,2019-01-02 08:42:46,1.0,1
EQ02.TEMP,2019-01-02 08:42:49,2.0,2
EQ02.POWER,2019-01-02 08:42:51,9.0,9
EQ02.TEMP,2019-01-02 08:42:52,5.0,5
EQ02.TEMP,2019-01-02 08:42:53,6.0,6
EQ02.TEMP,2019-01-02 08:42:54,8.0,8
EQ02.TEMP,2019-01-02 08:42:55,8.0,8
EQ02.POWER,2019-01-02 08:42:57,8.0,8
EQ02.POWER,2019-01-02 08:43:01,9.0,9
